/home/eduardburlacu/miniconda3/bin/conda run -n fedprox --no-capture-output python /home/eduardburlacu/Inference/code.py 
+---------------------------------------------------+
|             train/test log likelihood             |
+-------+---------------------+---------------------+
| # it. |      train loss     |      test loss      |
|  446  | -0.28695035819002607 | -0.32076178649940784 |
|  447  |  -0.286804077194966  | -0.3206436526936929  |
|  448  | -0.28665824106936577 | -0.3205257790414828  |
|  449  | -0.2865128477380982  | -0.3204081646831726  |
|  450  | -0.2863678951393867  | -0.32029080876400046 |
|  451  | -0.2862233812246951  |  -0.320173710433994  |
|  452  | -0.2860793039586184  | -0.32005686884792284 |
|  453  | -0.2859356613187737  | -0.3199402831652484  |
|  454  | -0.28579245129569447 |  -0.319823952550076  |
|  455  | -0.2856496718927234  | -0.31970787617110863 |
|  456  | -0.28550732112590743 | -0.3195920532015978  |
|  457  | -0.28536539702389435 | -0.3194764828192991  |
|  458  | -0.28522389762782907 | -0.31936116420642674 |
|  459  | -0.28508282099125254 | -0.31924609654960834 |
|  460  | -0.2849421651800001  | -0.3191312790398406  |
|  461  | -0.28480192827210155 | -0.3190167108724466  |
|  462  | -0.2846621083576831  | -0.31890239124703246 |
|  463  | -0.28452270353886816 | -0.31878831936744567 |
|  464  | -0.2843837119296814  | -0.3186744944417323  |
|  465  | -0.28424513165595183 | -0.3185609156820975  |
|  466  | -0.28410696085521875 | -0.31844758230486464 |
|  467  | -0.2839691976766361  | -0.31833449353043497 |
|  468  | -0.28383184028088065 | -0.31822164858324925 |
|  469  | -0.2836948868400588  | -0.31810904669174767 |
|  470  | -0.28355833553761534 | -0.3179966870883343  |
|  471  | -0.28342218456824314 | -0.3178845690093367  |
|  472  | -0.2832864321377928  | -0.3177726916949712  |
|  473  | -0.28315107646318494 | -0.3176610543893041  |
|  474  | -0.2830161157723211  | -0.3175496563402182  |
|  475  | -0.2828815483039974  | -0.31743849679937525 |
|  476  | -0.2827473723078181  | -0.31732757502218273 |
|  477  | -0.28261358604410974 | -0.3172168902677583  |
|  478  | -0.2824801877838376  | -0.3171064417988952  |
|  479  | -0.2823471758085206  | -0.3169962288820305  |
|  480  | -0.2822145484101497  | -0.31688625078721094 |
|  481  | -0.28208230389110417 | -0.3167765067880609  |
|  482  | -0.28195044056407165 | -0.31666699616174915 |
|  483  | -0.28181895675196644 | -0.31655771818895884 |
|  484  | -0.28168785078785047 | -0.3164486721538548  |
|  485  | -0.28155712101485386 | -0.31633985734405384 |
|  486  | -0.28142676578609627 | -0.3162312730505935  |
|  487  | -0.2812967834646099  | -0.31612291856790314 |
|  488  | -0.2811671724232621  | -0.31601479319377296 |
|  489  | -0.2810379310446799  | -0.31590689622932644 |
|  490  | -0.28090905772117375 | -0.31579922697899043 |
|  491  | -0.2807805508546632  | -0.31569178475046666 |
|  492  | -0.2806524088566035  | -0.3155845688547056  |
|  493  | -0.28052463014791135 | -0.3154775786058764  |
|  494  | -0.28039721315889277 | -0.3153708133213414  |
|  495  | -0.2802701563291717  | -0.3152642723216285  |
|  496  | -0.2801434581076171  | -0.3151579549304054  |
|  497  | -0.28001711695227427 | -0.3150518604744525  |
|  498  | -0.2798911313302939  | -0.3149459882836372  |
|  499  | -0.2797654997178627  | -0.31484033769089026 |
|  500  | -0.2796402206001354  | -0.3147349080321782  |
|  501  | -0.2795152924711664  | -0.31462969864647955 |
|  502  | -0.2793907138338421  | -0.31452470887576106 |
|  503  | -0.2792664831998149  | -0.3144199380649527  |
|  504  | -0.2791425990894363  | -0.31431538556192423 |
|  505  | -0.27901906003169197 |  -0.314211050717462  |
|  506  | -0.27889586456413645 | -0.31410693288524477 |
|  507  | -0.27877301123282955 | -0.3140030314218215  |
|  508  | -0.27865049859227126 | -0.31389934568658967 |
|  509  | -0.27852832520534004 | -0.3137958750417705  |
|  510  | -0.27840648964322967 | -0.3136926188523901  |
|  511  | -0.2782849904853871  | -0.31358957648625496 |
|  512  | -0.27816382631945136 | -0.3134867473139324  |
|  513  | -0.27804299574119257 | -0.31338413070872795 |
|  514  | -0.2779224973544516  | -0.31328172604666576 |
|  515  | -0.27780232977108027 | -0.31317953270646726 |
|  516  | -0.27768249161088265 | -0.3130775500695306  |
|  517  | -0.27756298150155523 | -0.3129757775199109  |
|  518  | -0.27744379807863045 | -0.3128742144443007  |
|  519  | -0.27732493998541735 | -0.3127728602320093  |
|  520  | -0.27720640587294587 | -0.31267171427494467 |
|  521  | -0.2770881943999091  | -0.3125707759675931  |
|  522  | -0.2769703042326085  | -0.31247004470700096 |
|  523  | -0.2768527340448969  | -0.31236951989275596 |
|  524  | -0.27673548251812474 | -0.31226920092696936 |
|  525  | -0.27661854834108457 |  -0.312169087214256  |
|  526  | -0.2765019302099573  | -0.3120691781617181  |
|  527  | -0.27638562682825873 | -0.3119694731789265  |
|  528  | -0.2762696369067862  | -0.3118699716779034  |
|  529  |  -0.276153959163566  | -0.3117706730731056  |
|  530  | -0.27603859232380124 | -0.31167157678140583 |
|  531  |  -0.27592353511982   | -0.31157268222207757 |
|  532  |  -0.275808786291024  | -0.3114739888167769  |
|  533  | -0.2756943445838383  | -0.31137549598952763 |
|  534  | -0.2755802087516603  | -0.31127720316670243 |
|  535  |  -0.27546637755481   | -0.31117910977700997 |
|  536  | -0.27535284976048063 | -0.3110812152514754  |
|  537  | -0.27523962414268976 | -0.31098351902342813 |
|  538  | -0.27512669948223006 | -0.3108860205284837  |
|  539  | -0.27501407456662197 | -0.3107887192045289  |
|  540  | -0.2749017481900652  | -0.3106916144917076  |
|  541  | -0.27478971915339173 | -0.31059470583240456 |
|  542  | -0.27467798626401874 | -0.3104979926712316  |
|  543  | -0.2745665483359021  | -0.3104014744550116  |
|  544  | -0.2744554041894906  | -0.31030515063276426 |
|  545  | -0.27434455265167923 | -0.31020902065569395 |
|  546  | -0.2742339925557651  | -0.31011308397717213 |
|  547  | -0.2741237227414016  | -0.31001734005272563 |
|  548  | -0.2740137420545543  | -0.30992178834002154 |
|  549  | -0.2739040493474564  | -0.3098264282988547  |
|  550  | -0.2737946434785656  | -0.30973125939113283 |
|  551  | -0.27368552331251955 | -0.3096362810808636  |
|  552  | -0.27357668772009425 | -0.3095414928341425  |
|  553  | -0.2734681355781603  | -0.3094468941191373  |
|  554  | -0.2733598657696408  | -0.3093524844060774  |
|  555  | -0.27325187718346977 | -0.3092582631672396  |
|  556  | -0.27314416871455016 | -0.3091642298769358  |
|  557  |  -0.273036739263713  | -0.30907038401150116 |
|  558  | -0.27292958773767606 | -0.3089767250492798  |
|  559  | -0.27282271304900385 | -0.30888325247061454 |
|  560  | -0.2727161141160667  | -0.30878996575783413 |
|  561  | -0.27260978986300166 | -0.30869686439523997 |
|  562  | -0.2725037392196727  | -0.3086039478690962  |
|  563  | -0.2723979611216311  | -0.3085112156676161  |
|  564  | -0.27229245451007755 |  -0.308418667280952  |
|  565  | -0.2721872183318225  | -0.3083263022011823  |
|  566  |  -0.272082251539249  | -0.3082341199223016  |
|  567  | -0.2719775530902738  | -0.3081421199402077  |
|  568  | -0.2718731219483109  | -0.3080503017526923  |
|  569  | -0.27176895708223325 | -0.3079586648594279  |
|  570  | -0.27166505746633646 | -0.3078672087619584  |
|  571  | -0.2715614220803019  | -0.30777593296368794 |
|  572  | -0.2714580499091605  | -0.3076848369698695  |
|  573  | -0.2713549399432569  | -0.3075939202875949  |
|  574  | -0.2712520911782128  | -0.30750318242578445 |
|  575  | -0.2711495026148927  | -0.30741262289517635 |
|  576  | -0.2710471732593686  | -0.3073222412083154  |
|  577  | -0.27094510212288414 | -0.30723203687954453 |
|  578  |  -0.270843288221821  | -0.3071420094249937  |
|  579  | -0.27074173057766443 | -0.3070521583625696  |
|  580  | -0.27064042821696915 | -0.30696248321194664 |
|  581  | -0.27053938017132545 | -0.30687298349455666 |
|  582  |  -0.270438585477326  | -0.3067836587335792  |
|  583  | -0.27033804317653287 | -0.3066945084539316  |
|  584  | -0.2702377523154439  | -0.3066055321822606  |
|  585  | -0.27013771194546105 | -0.30651672944693137 |
|  586  | -0.2700379211228573  | -0.30642809977801905 |
|  587  | -0.26993837890874467 | -0.3063396427072998  |
|  588  | -0.2698390843690426  | -0.30625135776824053 |
|  589  | -0.26974003657444645 | -0.3061632444959912  |
|  590  | -0.26964123460039546 | -0.30607530242737446 |
|  591  | -0.26954267752704264 | -0.30598753110087773 |
|  592  | -0.2694443644392236  | -0.3058999300566442  |
|  593  | -0.26934629442642527 | -0.30581249883646355 |
|  594  | -0.2692484665827568  | -0.30572523698376336 |
|  595  | -0.26915088000691845 | -0.3056381440436014  |
|  596  | -0.26905353380217223 | -0.30555121956265646 |
|  597  | -0.26895642707631234 | -0.30546446308921926 |
|  598  | -0.2688595589416353  | -0.3053778741731857  |
|  599  | -0.2687629285149115  | -0.3052914523660471  |
|  600  | -0.26866653491735604 | -0.30520519722088296 |
|  601  | -0.26857037727459937 | -0.30511910829235167 |
|  602  | -0.26847445471666026 |  -0.305033185136684  |
|  603  | -0.2683787663779162  | -0.3049474273116738  |
|  604  | -0.2682833113970762  | -0.3048618343766709  |
|  605  | -0.2681880889171525  | -0.3047764058925726  |
|  606  | -0.2680930980854339  | -0.30469114142181636 |
|  607  | -0.2679983380534572  | -0.30460604052837204 |
|  608  | -0.26790380797698077 | -0.3045211027777338  |
|  609  | -0.26780950701595807 | -0.30443632773691315 |
|  610  | -0.26771543433450984 | -0.30435171497443114 |
|  611  | -0.2676215891008985  | -0.30426726406031007 |
|  612  | -0.26752797048750143 |  -0.304182974566068  |
|  613  | -0.2674345776707851  | -0.3040988460647098  |
|  614  | -0.2673414098312792  | -0.30401487813072037 |
|  615  | -0.26724846615355075 | -0.30393107034005734 |
|  616  | -0.2671557458261788  | -0.3038474222701437  |
|  617  | -0.26706324804172915 | -0.30376393349986197 |
|  618  | -0.26697097199672915 | -0.3036806036095453  |
|  619  | -0.2668789168916431  | -0.3035974321809715  |
|  620  | -0.2667870819308471  | -0.30351441879735597 |
|  621  | -0.2666954663226049  | -0.3034315630433456  |
|  622  | -0.2666040692790437  | -0.30334886450501003 |
|  623  | -0.26651289001612904 | -0.30326632276983667 |
|  624  | -0.26642192775364293 | -0.3031839374267235  |
|  625  | -0.26633118171515724 | -0.30310170806597186 |
|  626  | -0.2662406511280131  | -0.3030196342792805  |
|  627  | -0.26615033522329506 | -0.30293771565973904 |
|  628  | -0.2660602332358093  | -0.30285595180182057 |
|  629  | -0.26597034440406014 | -0.30277434230137634 |
|  630  | -0.26588066797022686 | -0.3026928867556289  |
|  631  | -0.2657912031801421  | -0.30261158476316546 |
|  632  | -0.2657019492832679  | -0.3025304359239319  |
|  633  | -0.26561290553267414 | -0.3024494398392268  |
|  634  | -0.26552407118501664 | -0.30236859611169453 |
|  635  | -0.26543544550051423 | -0.3022879043453193  |
|  636  | -0.26534702774292795 | -0.30220736414541965 |
|  637  | -0.26525881717953864 | -0.3021269751186416  |
|  638  | -0.26517081308112567 | -0.3020467368729529  |
|  639  | -0.2650830147219453  | -0.3019666490176373  |
|  640  | -0.26499542137971005 | -0.30188671116328814 |
|  641  | -0.2649080323355673  | -0.30180692292180317 |
|  642  | -0.26482084687407864 | -0.30172728390637765 |
|  643  | -0.2647338642831984  | -0.3016477937314997  |
|  644  | -0.26464708385425423 | -0.3015684520129433  |
|  645  | -0.2645605048819258  | -0.30148925836776386 |
|  646  | -0.26447412666422493 | -0.3014102124142914  |
|  647  | -0.2643879485024755  | -0.3013313137721259  |
|  648  |  -0.264301969701293  | -0.30125256206213097 |
|  649  | -0.2642161895685656  | -0.3011739569064279  |
|  650  | -0.2641306074154335  | -0.3010954979283917  |
|  651  | -0.2640452225562702  | -0.30101718475264416 |
|  652  | -0.2639600343086626  | -0.3009390170050489  |
|  653  |  -0.263875041993392  | -0.3008609943127063  |
|  654  |  -0.263790244934415  | -0.30078311630394716 |
|  655  | -0.26370564245884454 | -0.30070538260832774 |
|  656  | -0.2636212338969308  | -0.30062779285662594 |
|  657  | -0.26353701858204304 | -0.3005503466808339  |
|  658  | -0.2634529958506507  | -0.3004730437141533  |
|  659  | -0.2633691650423049  | -0.3003958835909913  |
|  660  | -0.2632855254996207  | -0.30031886594695406 |
|  661  | -0.2632020765682582  |  -0.300241990418842  |
|  662  | -0.2631188175969052  | -0.30016525664464555 |
|  663  |  -0.263035747937259  | -0.30008866426353853 |
|  664  | -0.2629528669440086  | -0.30001221291587443 |
|  665  | -0.2628701739748172  | -0.29993590224318056 |
|  666  | -0.2627876683903049  | -0.2998597318881537  |
|  667  | -0.2627053495540309  | -0.29978370149465533 |
|  668  | -0.26262321683247675 | -0.2997078107077057  |
|  669  | -0.2625412695950285  | -0.2996320591734794  |
|  670  | -0.2624595072139607  | -0.29955644653930136 |
|  671  | -0.26237792906441876 | -0.2994809724536411  |
|  672  | -0.2622965345244024  | -0.2994056365661086  |
|  673  | -0.26221532297474914 | -0.29933043852744823 |
|  674  | -0.26213429379911785 | -0.29925537798953594 |
|  675  | -0.26205344638397193 |  -0.299180454605373  |
|  676  | -0.26197278011856356 | -0.2991056680290828  |
|  677  | -0.26189229439491724 | -0.2990310179159043  |
|  678  | -0.26181198860781385 | -0.2989565039221892  |
|  679  | -0.2617318621547745  | -0.2988821257053964  |
|  680  | -0.2616519144360452  | -0.2988078829240881  |
|  681  | -0.2615721448545805  | -0.2987337752379243  |
|  682  | -0.26149255281602846 | -0.29865980230765965 |
|  683  | -0.26141313772871505 | -0.29858596379513747 |
|  684  | -0.26133389900362824 | -0.2985122593632866  |
|  685  | -0.2612548360544036  | -0.2984386886761164  |
|  686  | -0.2611759482973084  | -0.29836525139871267 |
|  687  |  -0.261097235151227  | -0.2982919471972322  |
|  688  | -0.2610186960376458  | -0.2982187757389004  |
|  689  | -0.2609403303806383  | -0.2981457366920049  |
|  690  |  -0.26086213760685   | -0.2980728297258932  |
|  691  | -0.2607841171454852  |  -0.298000054510967  |
|  692  | -0.26070626842829026 | -0.29792741071867807 |
|  693  |  -0.260628590889541  | -0.2978548980215251  |
|  694  | -0.26055108396602766 | -0.2977825160930484  |
|  695  | -0.2604737470970405  | -0.29771026460782635 |
|  696  | -0.26039657972435626 | -0.2976381432414704  |
|  697  | -0.2603195812922233  |  -0.297566151670623  |
|  698  | -0.2602427512473486  | -0.2974942895729509  |
|  699  | -0.2601660890388828  | -0.29742255662714273 |
|  700  | -0.26008959411840743 | -0.29735095251290494 |
|  701  | -0.26001326593992097 | -0.2972794769109564  |
|  702  | -0.25993710395982517 | -0.2972081295030261  |
|  703  | -0.2598611076369115  | -0.2971369099718486  |
|  704  | -0.2597852764323481  | -0.2970658180011594  |
|  705  |  -0.259709609809666  | -0.2969948532756916  |
|  706  | -0.2596341072347467  | -0.2969240154811725  |
|  707  | -0.2595587681758083  | -0.2968533043043184  |
|  708  | -0.25948359210339267 | -0.2967827194328318  |
|  709  | -0.25940857849035304 | -0.29671226055539696 |
|  710  | -0.2593337268118404  | -0.29664192736167666 |
|  711  | -0.2592590365452915  | -0.2965717195423076  |
|  712  | -0.25918450717041536 | -0.29650163678889757 |
|  713  | -0.2591101381691815  | -0.29643167879402094 |
|  714  | -0.25903592902580713 | -0.29636184525121456 |
|  715  | -0.2589618792267446  | -0.2962921358549758  |
|  716  | -0.2588879882606691  | -0.2962225503007571  |
|  717  | -0.2588142556184667  |  -0.296153088284962  |
|  718  | -0.2587406807932219  | -0.2960837495049435  |
|  719  | -0.2586672632802057  | -0.29601453365899877 |
|  720  | -0.25859400257686344 | -0.2959454404463657  |
|  721  | -0.2585208981828037  | -0.2958764695672201  |
|  722  | -0.25844794959978473 | -0.29580762072267136 |
|  723  | -0.2583751563317045  | -0.2957388936147582  |
|  724  | -0.2583025178845882  | -0.2956702879464475  |
|  725  | -0.25823003376657644 | -0.29560180342162834 |
|  726  | -0.25815770348791406 | -0.29553343974510926 |
|  727  | -0.25808552656093914 | -0.2954651966226151  |
|  728  | -0.2580135025000707  | -0.2953970737607841  |
|  729  | -0.25794163082179766 | -0.29532907086716187 |
|  730  | -0.25786991104466833 | -0.2952611876502017  |
|  731  | -0.2577983426892785  | -0.29519342381925723 |
|  732  | -0.2577269252782606  | -0.2951257790845825  |
|  733  | -0.2576556583362727  | -0.29505825315732603 |
|  734  | -0.25758454138998776 | -0.29499084574952894 |
|  735  | -0.25751357396808255 | -0.29492355657412056 |
|  736  | -0.2574427556012269  | -0.29485638534491576 |
|  737  | -0.2573720858220732  | -0.2947893317766117  |
|  738  | -0.2573015641652455  | -0.29472239558478386 |
|  739  | -0.2572311901673293  | -0.29465557648588353 |
|  740  | -0.2571609633668602  | -0.29458887419723334 |
|  741  | -0.25709088330431484 | -0.2945222884370257  |
|  742  | -0.25702094952209914 | -0.2944558189243178  |
|  743  | -0.2569511615645391  | -0.2943894653790298  |
|  744  | -0.25688151897786987 | -0.29432322752194123 |
|  745  | -0.25681202131022596 | -0.2942571050746864  |
|  746  | -0.25674266811163104 | -0.2941910977597533  |
|  747  | -0.2566734589339877  | -0.29412520530047936 |
|  748  | -0.2566043933310677  | -0.29405942742104846 |
|  749  | -0.2565354708585024  | -0.2939937638464876  |
|  750  | -0.25646669107377223 | -0.29392821430266397 |
|  751  | -0.2563980535361972  | -0.29386277851628156 |
|  752  | -0.25632955780692784 | -0.29379745621487907 |
|  753  | -0.2562612034489341  |  -0.293732247126825  |
|  754  | -0.2561929900269974  | -0.29366715098131657 |
|  755  | -0.25612491710769997 | -0.29360216750837503 |
